time,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,acc_joint_1,acc_joint_2,acc_joint_3,acc_joint_4,acc_joint_5,acc_joint_6
0.0,1.0692498858715331,-1.602958381649998,1.809139597397077,-4.474072168929727e-05,1.3645504927221377,0.2865560964759617,-2.4004841379127617,-0.44927522664974795,0.6385632061333135,3.69934610261463,-1.246294614416188,-5.97377210308998,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0452450444924055,-1.6074511339164954,1.81552522945841,0.036948720304457,1.3520875465779758,0.2268183754450619,-2.4324701033650804,-0.4552617281438597,0.647071931655773,3.748639140950349,-1.2629012379928737,-6.053371407701763,-3.2146979784701264,-0.6016636977838828,0.8551557643986989,4.95411748401677,-1.669021975302497,-8.000000000143142
0.03979965230517932,0.971805110520258,-1.6211961707860865,1.8350613051003224,0.1501257787258338,1.3139586571814594,0.0440579806202703,-2.526671324672529,-0.47289245287358056,0.6721308074674217,3.8938110733124054,-1.3118090699308822,-6.28779771322726,-3.21469797838013,-0.6016636977670246,0.8551557643744051,4.95411748387707,-1.6690219752558757,-7.999999999918446
0.08741350045764576,0.8485382579910559,-1.6442668265066502,1.8678520556484408,0.3400902710061195,1.249960394490685,-0.2627001742221655,-2.677449942628842,-0.5011122176645102,0.7122400821665875,4.126173488828842,-1.3900910200426013,-6.663020814044351,-3.214697978422537,-0.601663697774599,0.8551557643851806,4.95411748394268,-1.669021975277912,-8.000000000024318
0.14999770225653403,0.6754295231494223,-1.6766659016984784,1.9139014616762904,0.6068652575393658,1.160084989552947,-0.693493327430551,-2.870561840372492,-0.5372550899531728,0.7636106163926069,4.423775016372222,-1.4903517609225096,-7.143593232456107,-3.214697978402051,-0.601663697771081,0.8551557643799813,4.954117483911054,-1.6690219752674136,-7.999999999973337
0.21750165971226693,0.4745977989007989,-1.7142536186948991,1.967325580463009,0.9163636810642636,1.0558162329376215,-1.193277072210908,-2.871467984910523,-0.5374246841972152,0.7638516638347823,4.425171460619542,-1.49082221729412,-7.145848236301857,2.959208652059466,0.553846249954453,-0.7871919395891795,-4.560387140628324,1.5363758284203672,7.364197002470658
0.2900924414798834,0.2736791752499979,-1.7518575998057089,2.020772815736935,1.225996023809742,0.951502359483064,-1.6932770722109118,-2.645489668651604,-0.4951305245934608,0.7037381909449448,4.07692004319725,-1.3734977350864541,-6.583485444459142,3.2146979784147094,0.6016636977733192,-0.8551557643832787,-4.954117483930585,1.6690219752738618,8.0000000000047
0.36972239830222287,0.0727605515991978,-1.7894615809165184,2.074220051010861,1.535628366555219,0.8471884860285068,-2.193277072210914,-2.3874467731455584,-0.44683515011761193,0.6350950801358315,3.6792544370301083,-1.2395258142233694,-5.9413277120964905,3.214697978413831,0.6016636977730889,-0.8551557643830922,-4.954117483929208,1.6690219752734565,8.0000000000026
0.45895056907110887,-0.1281580720516024,-1.8270655620273284,2.1276672862847867,1.8452607093006963,0.7428746125739496,-2.693277072210916,-2.096882611038842,-0.3924530870474947,0.557800846022023,3.2314708488479367,-1.088669349622514,-5.218238540901183,3.214697978412377,0.601663697772901,-0.8551557643827316,-4.954117483926929,1.6690219752726971,7.999999999998986
0.5624088563086207,-0.3290766957024037,-1.8646695431381384,2.1811145215587127,2.1548930520461758,0.6385607391193918,-3.193277072210921,-1.7635197211254736,-0.33006080310902264,0.4691215365332114,2.7177308544526078,-0.9155924407675784,-4.3886417522710754,3.214697978414421,0.6016636977732805,-0.8551557643831914,-4.95411748393021,1.669021975273755,8.000000000004055
0.6810625053796765,-0.517144393356263,-1.899868341644844,2.231143226221758,2.4447210468891045,0.5409188697023928,-3.661296647092951,-1.4183550257053215,-0.2736434816750767,0.3809814985829979,2.1548289291994567,-0.7592718008503965,-3.500334282313553,2.8952977888264546,0.3997110543705116,-0.7062818349680372,-4.999999999998258,1.1056472228834442,7.714880555847015
0.7926566711000482,-0.6568263673859054,-1.92783778247198,2.269121682112764,2.653069492512516,0.4632907779294557,-4.002356392514871,-1.0749362287044941,-0.21606502453628612,0.2922668874609054,1.601783390643942,-0.601144929365788,-2.6226629244922677,3.2613429778157967,0.6378465646032841,-0.8867344186418076,-4.893787034434302,1.7432901174155395,8.000000000004833
0.897856385620107,-0.7513142713017326,-1.946930974845377,2.2948122138994127,2.7936739206397445,0.4099901567429089,-4.232646474831794,-0.7269932889243531,-0.13369167605218782,0.18887915788201065,1.1073960326472352,-0.3808448180756544,-1.7941809591554638,3.4679291402380605,0.9684222247217933,-1.1208689326620354,-4.642288189853773,2.5488640250125103,8.000000000000938
0.9901037735278657,-0.8025863057088214,-1.954853977121461,2.307131951918135,2.874689676609375,0.3864644563196427,-4.361727022849875,-0.481893852304375,-0.031120769806917706,0.06458279470518104,0.6645629561826394,-0.19284642020171344,-1.0996398011774293,1.7295905481985603,1.2815304234230769,-1.613810417343226,-5.0000000000019105,1.4550147568983425,7.011532800008583
1.0688015764474172,-0.8346932429849186,-1.9529930026295808,2.3067868236688347,2.9101730574904483,0.3761814491086608,-4.424684702343164,-0.3785975476800887,0.08467838749024392,-0.08041377906009703,0.2608107393301403,-0.09474552404745562,-0.56215795806443,0.7728704021264152,1.6054889709057791,-2.000000000000469,-5.000000000000746,0.944883850696905,6.256483891418026
1.1421603561824667,-0.8603114155545841,-1.9423039183758324,2.295310424285989,2.9153624583767224,0.3718660035918844,-4.448476646856984,-0.33015463416586,0.20614164394178625,-0.23158884901425447,-0.10653564602589541,-0.030470787539287586,-0.1093405037927755,0.5073512349301942,1.6083714020597781,-2.000000000000543,-4.718117270684686,0.7546773046216888,5.721670794396087
1.2190951337010547,-0.8842451884897753,-1.921795137091098,2.271711787016397,2.8935274989182598,0.371703286278413,-4.440349098436717,-0.3075986055862591,0.3292403603248003,-0.3845443931082977,-0.445615164563784,0.022218297657063523,0.29263934633484057,0.0897873932315083,1.6107889941861495,-2.0000000000007625,-4.159013718535182,0.6254642617115311,4.806586628739077
1.2977778871168155,-0.9081730451797626,-1.890958806446918,2.235332567449203,2.845734097470431,0.3753660942385293,-4.402609967577618,-0.3192100446551677,0.4559274412409842,-0.5416267969484206,-0.7455040087021494,0.0660921185686711,0.6272803095435114,-0.38107402384593214,1.6151732328002744,-1.9999999999999252,-3.483755393909101,0.4929891017712201,3.724912351506126
1.3776424104468983,-0.9348729218969244,-1.849433425589469,2.185744650146823,2.775166683857323,0.3822051040903528,-4.340721032746357,-0.3629372044320731,0.5855667521700446,-0.7010855622002952,-1.0115927689739324,0.10224321420225685,0.9018972437100666,-0.7139128841259849,1.6366871039521718,-2.000000000001018,-3.1927062440605605,0.4143056547348797,3.167002703537036
1.4581481408746455,-0.9663957297654244,-1.797009242452551,2.1228478826607087,2.683422631479749,0.3917735152642259,-4.257891061586871,-0.4324544450872136,0.7195539345099645,-0.8618922719424349,-1.267816159433926,0.13355374903518052,1.1469744478495683,-1.0144837549888353,1.696027251418037,-2.000000000000971,-3.180776369625395,0.36466560355414274,2.92983449693592
1.5388855761731879,-1.0046127211431786,-1.7333944300331436,2.0467517312903603,2.570710283642427,0.4037431394315207,-4.155751876508072,-0.5218981878400765,0.8594008451523846,-1.023300446403198,-1.5321517095626995,0.1638772514093895,1.387826446744861,-1.201909840103794,1.7695686483296296,-1.999999999999956,-3.369765566552411,0.38678555384275665,3.0388223870546
1.6197213240698074,-1.0507252542666574,-1.6581460850029954,1.957502029830604,2.4358546207163587,0.4182532204188465,-4.033643457184015,-0.568383542393246,0.9908881273244456,-1.1849749129057083,-1.720518657192315,0.16676041859730337,1.563225307050335,0.05102730524311804,1.4837470361128806,-2.000000000000461,-1.291936780109724,-0.31501324800861774,1.3018220297438772
1.7006613259830126,-1.09656317973969,-1.573086504122884,1.8550430933633557,2.29236664043565,0.4307196029533185,-3.9028544412800223,-0.38934865752825387,1.072683836074246,-1.3467040821691265,-1.6015297773106203,0.031030209663786987,1.4969677758234698,4.378236175652199,0.5390100838657508,-2.0000000000007554,4.236446028429193,-3.042747739515744,-2.941772293867706
1.7814039127867212,-1.1137110899062068,-1.484716086621645,1.739779386882842,2.1768813350718794,0.4232945450970321,-3.79158635766012,-0.024596789587469498,1.1130550825683758,-1.5082225056530172,-1.2723368694570345,-0.22589063231583367,1.277797819688046,4.6551167661300195,0.46070330636735757,-2.000000000000402,3.915682656459383,-3.320172906428213,-2.485502824661573
1.8620155842337862,-1.1005565598599318,-1.3934927598282076,1.6116955315617223,2.087048990143661,0.3942887211560268,-3.696663196104564,0.20840833326136665,1.143955005774507,-1.6168774090046631,-1.0810655383919232,-0.3931973762699724,1.1576067391636817,1.1489993904105105,0.3129032882205114,-0.7108209140882413,0.8465060090172437,-0.8479648928956219,-0.5063404958456172
1.9388431421156982,-1.0810705767770012,-1.3046592965610424,1.485325324764687,2.006553129571557,0.3615161507737491,-3.609258229423725,0.24466566033255965,1.1045051718435683,-1.5686008445832786,-0.987695266258008,-0.4087502598522036,1.0736334786588595,-0.2351883897822342,-1.3577102099877756,1.9999999999981073,1.5750437228458272,0.46745802383757973,-1.6797416981009503
2.014524261529185,-1.0632326434318078,-1.224986790875275,1.3723828706426708,1.936348045640152,0.3319303268795534,-3.5328513521026803,0.22386687566220098,0.9998935739300673,-1.4174329416210258,-0.8810769998510604,-0.37130343694609647,0.95890978926527,-0.3158764962895475,-1.4108513278758132,2.0000000000008358,1.243200964193511,0.5239097047111554,-1.3530231464341231
2.0886702707448865,-1.047511082611753,-1.1547669890862702,1.2728404165206528,1.874472408168839,0.3058546980069204,-3.465509729862739,0.20049388536817547,0.8954989298837088,-1.2694447844229493,-0.7890874899921672,-0.3325372210769173,0.8587940882217512,-0.3158764962893422,-1.4108513278752237,1.9999999999999423,1.2432009641928667,0.523909704710897,-1.35302314643341
2.160673447296092,-1.033905894316837,-1.0939998911940298,1.1866979623986351,1.8209262171576188,0.2832892641558506,-3.407233362703902,0.17782394865273235,0.7942444500678691,-1.1259080731972109,-0.6998650010957066,-0.29493708308019184,0.7616898418960716,-0.31587649628953224,-1.4108513278758186,2.0000000000008162,1.2432009641934867,0.5239097047111119,-1.3530231464340248
2.229594507429403,-1.0224170785470603,-1.0426854971985546,1.1139555082766188,1.7757094726064924,0.2642340253263442,-3.3580222506261705,0.15617094024205846,0.6975320449742644,-0.9888101335592224,-0.6146448557223005,-0.25902361254408635,0.6689414990668049,-0.3158764962895383,-1.4108513278754915,2.00000000000049,1.24320096419319,0.5239097047110243,-1.3530231464337394
2.2939450898874623,-1.0130446353024225,-1.000823807099842,1.054613054154601,1.7388221745154575,0.2486889815184005,-3.317876393629542,0.13603225703938426,0.6075833204825015,-0.861300278035005,-0.5353846680563907,-0.22562178716637338,0.5826796061054775,-0.315876496289429,-1.4108513278764838,2.000000000001539,1.2432009641941226,0.5239097047113686,-1.353023146434593
2.351342575886341,-1.0057885645829228,-0.968414820897894,1.008670600032583,1.710264322884516,0.23665413273202,-3.2867957917140176,0.11819452583287249,0.52791171764208,-0.7483591037719326,-0.46518037968592174,-0.19603629853743823,0.5062735946238203,-0.31587649628925896,-1.410851327873825,1.9999999999982963,1.2432009641916828,0.5239097047104099,-1.3530231464322484
2.398079369956664,-1.0006488663885629,-0.945458538592712,0.9761281459105684,1.690035917713669,0.2281294789672034,-3.2647804448796,0.10383672851653297,0.4637831178662943,-0.6574514390042145,-0.40867213144004555,-0.17222259463523173,0.44477350731434817,-0.31587649628885106,-1.410851327873711,1.9999999999974531,1.2432009641915422,0.5239097047103018,-1.353023146432029
2.429023625352763,-0.9976255407193412,-0.9319549601842924,0.9569856917885508,1.6781369590029132,0.2231150202239492,-3.2518303531262847,0.09446899209870707,0.4219424506450072,-0.5981387865728707,-0.3718033580942937,-0.15668535752476942,0.4046478115063502,-0.31587649629212144,-1.410851327884404,2.00000000001301,1.2432009642014665,0.5239097047141291,-1.3530231464429232
2.4390236253527626,-0.9967131841181986,-0.9278799513205794,0.951209025199804,1.6745461802664376,0.2216017943805873,-3.247922371324383,0.09123566011425471,0.4075008863713012,-0.5776666588746883,-0.3590778736475585,-0.15132258433619195,0.3907981801901522,0.0,0.0,0.0,0.0,0.0,0.0
