time,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,acc_joint_1,acc_joint_2,acc_joint_3,acc_joint_4,acc_joint_5,acc_joint_6
0.1,1.0506393738224507,-1.6064415298561718,1.814090260496304,0.02863560926650045,1.3548881997821534,0.24024253999493597,-0.3277744791025661,-0.06134635553844969,0.08719271206950041,0.5051277876216105,-0.1701754915172382,-0.8156896387869206,-6.131340572489846,-1.147543273401913,1.631024522108504,9.448906781926523,-3.1832981580506847,-15.258268400103123
0.10400000000000001,1.0492792251814604,-1.6066960956245127,1.8144520795407588,0.030731711671242307,1.3541820314308197,0.23685771529258748,-0.3530926186522121,-0.06608490502721387,0.09392770027824571,0.544145150573144,-0.18332028196568761,-0.8786955938586207,-6.5277292023262214,-1.2217314709836447,1.736469582271083,10.059774693841394,-3.389097066180957,-16.244709135748714
0.108,1.047814632873233,-1.6069702090963895,1.81484168209853,0.0329887704710856,1.3534216375264279,0.233212975244067,-0.37999631272117584,-0.07112020730631885,0.10108446872766907,0.5856059851723416,-0.19728826804668587,-0.9456473118729103,-6.971523546825398,-1.3047921342719537,1.8545252423833591,10.743698762647524,-3.6195082956276545,-17.349122296760665
0.112,1.046239254679691,-1.6072650572829632,1.8152607552905802,0.03541655955262104,1.3526037252864462,0.2292925367976042,-0.40886480702681527,-0.0765232421013895,0.10876390221731258,0.6300947406743242,-0.21227634833070885,-1.017488572232706,-6.52073607096057,-1.2204226347220515,1.7346093090370163,10.048997695636732,-3.385466339444337,-16.227306240901296
0.116,1.0445437144170184,-1.6075823950332007,1.8157117933162685,0.038029528396480196,1.3517234267397822,0.22507306666620536,-0.4321622012888604,-0.08088358838409526,0.1149613431999652,0.6659979667374355,-0.22437199876224057,-1.0754657618001207,-4.943298644623228,-0.9251890416145381,1.314988331529987,7.61803516475136,-2.566484977314237,-12.301743250080987
0.12,1.0427819570693801,-1.607912125990036,1.81618044603618,0.040744543286520524,1.3508087492963483,0.22068881070320323,-0.4484111961838011,-0.0839247544343058,0.11928380886955248,0.6910390219923351,-0.23280822814922275,-1.115902518233354,-4.017705236499664,-0.7519547420599404,1.068767210992555,6.191618587832765,-2.0859310501109007,-9.998339535417788
0.124,1.040956424847548,-1.608253793068675,1.816666063787225,0.04355784057241888,1.3498609609145884,0.21614584652033852,-0.4643038431808577,-0.08689922632057479,0.12351148088790564,0.7155309154400976,-0.24105944716312777,-1.155452478083463,-3.9603938614268808,-0.7412283304052136,1.0535215633211692,6.103296982754719,-2.0561758615721124,-9.85571618364628
0.128,1.0390675263239333,-1.6086073198006006,1.8171685378832831,0.046468790610041305,1.3488802737190433,0.21144519087853553,-0.48009434707521614,-0.08985458107754751,0.12771198137612183,0.7398653978543729,-0.24925763504179965,-1.1947482477025242,-3.9348580857453963,-0.7364490480846198,1.0467286807834542,6.063944224382986,-2.0429180777672973,-9.792168625885166
0.132,1.0371156700709463,-1.6089726297172955,1.817687759638234,0.04947676375525386,1.347866899834254,0.20658786053871833,-0.4957827078668209,-0.09279081870525174,0.13188531033417328,0.7640424692351615,-0.25740279178526615,-1.2337898270905443,-3.909322310050034,-0.7316697657640259,1.0399357982388002,6.024591466011669,-2.0296602939694206,-9.728621068123639
0.136,1.0351012646609987,-1.6093496463502426,1.8182236203659565,0.0525811303639226,1.3468210513847612,0.20157487226181117,-0.5113689255556164,-0.09570793920365972,0.13603146776203223,0.7880621295824662,-0.265494917393555,-1.2725772162475133,-3.88378653436508,-0.7268904834364931,1.0331429156941463,5.9852387076407965,-2.0164025101784833,-9.665073510361276
0.14,1.0330247186665014,-1.6097382932309248,1.8187760113803302,0.05578126079191359,1.3457429404951056,0.19640724280873822,-0.5268530001417415,-0.09860594257274369,0.14015045365972645,0.8119243788962879,-0.273534011866694,-1.3111104151734345,-3.858250758687065,-0.7221112011089603,1.0263500331599007,5.945885949269383,-2.0031447263875455,-9.601525952598028
0.14400000000000002,1.0308864406598648,-1.6101384938908245,1.8193448239952343,0.0590765253950929,1.3446327792898276,0.1910859889404237,-0.5422349316251129,-0.1014848288125314,0.14424226802731144,0.8356292171766213,-0.2815200752046554,-1.3493894238682975,-3.8327149829986418,-0.7173319187883664,1.0195571506187162,5.906533190897761,-1.9898869425827304,-9.537978394835639
0.148,1.0286868392135005,-1.610550171861425,1.8199299495245487,0.06246629452932656,1.3434907798934683,0.18561212741779184,-0.5575147200057307,-0.10434459792305062,0.14830691086467618,0.85917664442347,-0.28945310740735586,-1.3874142423321196,-3.8071792073206265,-0.7125526364677726,1.012764268063654,5.86718043252711,-1.9766291587813845,-9.47443083707586
0.152,1.026426322899819,-1.610973250674209,1.8205312792821517,0.06594993855048066,1.3423171544305688,0.17998667500176674,-0.572692365283678,-0.10718524990427358,0.15234438217182067,0.8825666606368382,-0.29733310847490646,-1.4251848705649044,-3.781643431646081,-0.7077733541437092,1.005971385525939,5.8278276741562385,-1.963371374990447,-9.41088327931433
0.156,1.024105300291231,-1.6114076538606592,1.8211487045819232,0.06952682781442127,1.341112115025669,0.1742106484532726,-0.5877678674588993,-0.1100067847562003,0.1563546819488837,0.9057992658167199,-0.30516007840727943,-1.4627013085666343,-3.7561076559541884,-0.7029940718161765,0.9991785029916933,5.788474915784492,-1.9501135911925704,-9.347335721551081
0.16,1.0217241799601477,-1.6118533049522585,1.8217821167377428,0.07319633267701442,1.3398758738033105,0.16828506453323366,-0.6027412265313115,-0.112809202478803,0.16033781019575422,0.9288744599631141,-0.312934017204447,-1.499963556337313,-3.730571880258826,-0.6982147894921131,0.9923856204435699,5.749122157413078,-1.936855807394694,-9.283788163788275
0.164,1.0192833704789805,-1.6123101274804896,1.8224314070634893,0.07695782349412618,1.3386086428880335,0.1622109400025741,-0.6176124425009699,-0.1155925030721372,0.16429376691243225,0.9517922430760245,-0.320654924866437,-1.5369716138769405,-3.7050361045842806,-0.6934355071749887,0.9855927379058549,5.709769399042094,-1.9235980235898786,-9.220240606026303
0.168,1.01678328042014,-1.6127780449768356,1.8230964668730423,0.08081067062162262,1.337310634404379,0.15598929162221814,-0.6323815153679857,-0.1183566865362029,0.16822255209900105,0.9745526151554509,-0.32832280139316605,-1.5737254811855235,-3.6795003289062653,-0.6886562248543948,0.9787998553681398,5.6704166406702505,-1.9103402397920022,-9.156693048263914
0.17200000000000001,1.0142243183560367,-1.6132569809727793,1.8237771874802813,0.08475424441536979,1.3359820604768882,0.14962113615308992,-0.64704844513222,-0.12110175287097236,0.17212416575537737,0.9971555762013865,-0.335937646784773,-1.6102251582630518,-3.6539645532143727,-0.6838769425233926,0.9720069728200165,5.631063882299059,-1.8970824560080035,-9.093145490501525
0.176,1.0116068928590822,-1.6137468589998034,1.8244734601990853,0.08878791523123371,1.3346231332301008,0.14310749035611373,-0.6616132317937007,-0.12382770207639004,0.1759986078815612,1.0196011262138434,-0.3434994610412301,-1.6464706451095357,-3.6284287775294186,-0.6790976601958598,0.9652140902753625,5.59171112392938,-1.8838246722066576,-9.029597932741746
0.18,1.008931412501687,-1.6142476025893904,1.8251851763433338,0.09291105342508053,1.3332340647885583,0.13644937099221363,-0.6760758753524554,-0.12653453415253924,0.17984587847758027,1.0418892651928215,-0.35100824416242626,-1.6824619417249858,-3.602893001847934,-0.6743183778822048,0.9584212077376475,5.552358365557758,-1.8705668883983728,-8.966050374980245
0.184,1.0061982858562626,-1.6147591352730237,1.825912227226906,0.09712302935277628,1.3318150672768014,0.12964779482231384,-0.6904363758084842,-0.12922224909944768,0.18366597754346237,1.0640199931383054,-0.35846399614841706,-1.7181990481093776,-3.5773572261699194,-0.6695390955581415,0.9516283251999325,5.513005607185456,-1.8573091046074353,-8.902502817216135
0.188,1.0034079214952192,-1.615281380582186,1.8266545041636815,0.10142321337018698,1.330366352819371,0.12270377860733861,-0.7046947331618147,-0.13189084691700437,0.18745890507917973,1.0859933100503052,-0.36586671699928575,-1.7536819642627148,-3.5518214504849652,-0.6647598132271393,0.9448354426552785,5.47365284881468,-1.8440513208164977,-8.838955259453746
0.192,1.000560727990968,-1.6158142620483598,1.8274118984675394,0.10581097583317872,1.3288881335408071,0.11561833910821212,-0.7188509474123639,-0.1345403276052648,0.1912246610847046,1.1078092159288229,-0.37321640671494904,-1.7889106901850076,-3.5262856747930726,-0.6599805309065454,0.938042560114094,5.434300090443739,-1.8307935370116823,-8.775407701692634
0.196,0.9976571139159203,-1.616357703203028,1.828184301452359,0.11028568709761756,1.3273806215656514,0.10839249308585855,-0.7329050185601593,-0.13717069116425673,0.19496324556009248,1.129467710773855,-0.3805130652953792,-1.823885225876256,-3.5007498991098536,-0.655201248589421,0.931249677576379,5.394947332072741,-1.8175357532103364,-8.711860143930911
0.2,0.9946974878424868,-1.6169116275776738,1.8289716044320201,0.11484671751936956,1.3258440290184441,0.10102725730120207,-0.7468569466052427,-0.13978193759398017,0.19867465850531563,1.1509687945854048,-0.38775669274063174,-1.8586055713364549,-3.4752141234318383,-0.6504219662653576,0.9244567950317251,5.355594573700883,-1.8042779694159294,-8.648312586168105
0.20400000000000001,0.9916822583430783,-1.61747595870378,1.8297736987204016,0.1194934374543008,1.3242785680237263,0.09352364851516691,-0.760706731547614,-0.1423740668943796,0.20235889992034628,1.1723124673634622,-0.39494728905070664,-1.8930717265656007,-3.4496783477468846,-0.6456426839378249,0.9176639124836017,5.316241815327971,-1.7910201856249919,-8.58476502840505
0.20800000000000002,0.9886118339901059,-1.6180506201128289,1.8305904756313829,0.12422521725827726,1.3226844507060385,0.08588268348867727,-0.7744543733872178,-0.14494707906548276,0.20601596980518444,1.1934987291080286,-0.40208485422563167,-1.9272836915636953,-3.4241425720619305,-0.6408634016102921,0.9108710299458866,5.27688905695764,-1.7777624018271154,-8.521217470644189
0.212,0.9854866233559806,-1.6186355353363038,1.831421826478843,0.12904142728716503,1.3210618891899213,0.07810537898265735,-0.7880998721241095,-0.14750097410726193,0.20964586815991337,1.2145275798191233,-0.40916938826532356,-1.9612414663307542,-3.3986067963787114,-0.6360841192862288,0.904078147411641,5.237536298588835,-1.7645046180223,-8.457669912883963
0.216,0.982307035013113,-1.619230627905687,1.8322676425766622,0.13394143789683025,1.3194110955999159,0.07019275175803123,-0.8016432277582475,-0.1500357520197726,0.21324859498447757,1.2353990194967392,-0.41620089116981007,-1.994945050866767,-3.3730710206920227,-0.6313048369725738,0.8972852648635177,5.198183540216977,-1.751246834227893,-8.394122355120492
0.22,0.9790734775339146,-1.619835821352462,1.833127815238719,0.13892461944313894,1.3177322820605628,0.06214581857572321,-0.8150844402896457,-0.15255141280304252,0.21682415027882151,1.2561130481408591,-0.4231793629391467,-2.028394445171718,-3.2803443347287353,-0.613950086655185,0.8726186365957955,5.055283989697956,-1.7031045584682547,-8.163365533576245
0.224,0.9757863594907958,-1.6204510392081113,1.8340022357788928,0.14399034228195712,1.3160256606964027,0.053965596196657487,-0.8278859824360774,-0.15494735271301407,0.22022954407724393,1.275841291414323,-0.4298257276375561,-2.060251975135377,-3.3104193200069605,-0.6195789285998177,0.8806190139945547,5.101632048332028,-1.7187190303885602,-8.238209230819693
0.228,0.972450389674426,-1.621075400174166,1.8348896515913369,0.14913134977445353,1.3142936762394624,0.045663802774640196,-0.8415677948497013,-0.15750804423184106,0.22386910239077795,1.2969261045275153,-0.4369291151822552,-2.0943001190182757,-3.495195006905649,-0.6541615935329315,0.9297719965849216,5.3863867802571574,-1.814651738218237,-8.69803640746486
0.232,0.9690538171319982,-1.621711103561966,1.835793188598019,0.15436575111817724,1.3125302277749447,0.03721119524451128,-0.8558475424913226,-0.16018064546127753,0.2276677200499233,1.3189323856563802,-0.444342941543302,-2.129836266395096,-3.4926867322118,-0.6536921442028276,0.929104759534588,5.38252131992123,-1.8133494804062344,-8.69179439104334
0.23600000000000002,0.9656036093344954,-1.6223568453378563,1.8367109933517363,0.15968280885970457,1.310738932707116,0.028625112643479427,-0.8695092887073957,-0.16273758138546368,0.23130194046705466,1.3399862750868852,-0.45143591102550507,-2.1638344741466224,-3.4411199071535115,-0.6440408840020784,0.9153872445565037,5.303052545151288,-1.78657677429514,-8.563466752422254
0.24,0.9620977428223391,-1.6230130042130497,1.8376436041217554,0.16508564131887232,1.3089187404867406,0.019900519451338302,-0.8833765017485506,-0.16533297253329415,0.23499081800637533,1.3613568060175905,-0.4586355557376631,-2.198344000414474,-3.4549368547326376,-0.646626867453759,0.9190627507683902,5.324345612821912,-1.7937503219399298,-8.597851189593275
0.244,0.958536597320507,-1.6236795091181226,1.8385909198957873,0.1705736633078453,1.3070698482612146,0.011038360640163634,-0.8971487835452568,-0.16791059632509375,0.23865444247320178,1.3825810399894605,-0.4657859136010245,-2.2326172836633686,-3.431204043622196,-0.6421850284391017,0.9127494826483007,5.287771373111733,-1.7814286097511678,-8.538790434851784
0.248,0.954920552553977,-1.6243562889836505,1.839552839661541,0.176146289638788,1.3051924531779324,0.002039581182031354,-0.9108261340975282,-0.17047045276080697,0.24229281386756174,1.4036589770024843,-0.47288698461567247,-2.266654323893288,-3.4074712325186938,-0.6377431894313834,0.906436214542089,5.251197133401137,-1.7691068975624058,-8.479729680109237
0.252,0.9512499882477268,-1.625043272740209,1.8405292624067278,0.18180293512386517,1.3032867523842893,-0.007094873950982673,-0.9244085534054064,-0.17301254184054482,0.2459059321895385,1.4245906170566696,-0.47993876878152375,-2.3004551211042426,-3.383738421411722,-0.6333013504271345,0.9001229464358773,5.214622893690985,-1.756785185366705,-8.42066892536808
0.256,0.9475252841267338,-1.6257403893183748,1.8415200871190573,0.18754301457524136,1.3013529430276802,-0.01636405978680259,-0.937896041468822,-0.17553686356422404,0.24949379743904876,1.4453759601520122,-0.4869412660986061,-2.3340196752962328,-3.360005610296077,-0.6288595114090079,0.8938096783296656,5.178048653981665,-1.7444634731675346,-8.361608170626756
0.26,0.9437468199159762,-1.626447567648723,1.8425252127862402,0.19336594280508126,1.2993912222555004,-0.025767031353352534,-0.951288598287775,-0.17804341793181688,0.2530564096161758,1.4660150062885229,-0.493894476566864,-2.3673479864692566,-3.33627279918737,-0.6244176723978201,0.8874964102269234,5.14147441427279,-1.7321417609753031,-8.30254741588532
0.264,0.9399149753404316,-1.6271647366618294,1.8435445383959868,0.19927113462554955,1.2974017872151453,-0.03530284367855664,-0.964586223862321,-0.1805322049434066,0.25659376872086415,1.4865077554661945,-0.5007984001864085,-2.4004400546233153,-3.312539988082133,-0.6199758333831629,0.8811831421103034,5.104900174562194,-1.7198200487969495,-8.243486661144106
0.268,0.9360301301250776,-1.6278918252882701,1.844577962936007,0.20525800484881082,1.2953848350540091,-0.044970551790339056,-0.9777889181924321,-0.18300322459888219,0.26010587475305824,1.5068542076850204,-0.5076530369572396,-2.4332958797584094,-3.2888071769751615,-0.6155339943650362,0.8748698739971528,5.068325934851598,-1.707498336604718,-8.18442590640256
0.272,0.9320926639948921,-1.6286287624586204,1.8456253853940112,0.2113259682870297,1.2933405629194874,-0.05476921071662392,-0.9908966812781222,-0.1854564768983269,0.26359272771284137,1.5270543629450073,-0.5144583868792463,-2.465915461874536,-3.265074365866441,-0.6110921553642568,0.8685566058909411,5.031751695141834,-1.6951766244020783,-8.125365151660734
0.276,0.9281029566748527,-1.6293754771034568,1.8466867047577098,0.21747443975237088,1.2912691679589752,-0.06469787548533534,-1.0039095131193636,-0.18789196184179624,0.26705432760018577,1.547108221246155,-0.5212144499524562,-2.4982988009716953,-3.241341554754265,-0.6066503163565384,0.8622433377881988,4.995177455432542,-1.6828549122098468,-8.066304396919522
0.28,0.9240613878899372,-1.6301318981533548,1.8477618200148127,0.22370283405699895,1.2891708473198678,-0.07475560112439748,-1.0168274137161564,-0.1903096794291792,0.27049067441514696,1.5670157825884676,-0.527921226176925,-2.530445897049892,-3.2176087436455725,-0.6022084773418812,0.8559300696819871,4.958603215723695,-1.6705332000245543,-8.007243642178363
0.28400000000000003,0.9199683373651234,-1.6308979545388902,1.848850630153031,0.23001056601307862,1.2870457981495598,-0.08494144266173448,-1.0296503830685282,-0.1927096296605313,0.27390176815764167,1.5867770469719447,-0.5345787155526527,-2.5623567501091222,-3.1938759325368657,-0.5977666383306934,0.8496168015618977,4.922028976012655,-1.6582114878323229,-7.948182887434152
0.28800000000000003,0.915824184825389,-1.631673575190639,1.8499530341600738,0.2363970504327745,1.2848942175954465,-0.09525445512527046,-1.0423784211764513,-0.19509181253582475,0.27728760882764214,1.6063920143965689,-0.5411869180795836,-2.594031360149365,-3.17014312142469,-0.5933247993160362,0.8433035334591554,4.8854547363016145,-1.645889775629683,-7.889122132692716
0.292,0.9116293099957118,-1.6324586890391768,1.851068931023652,0.24286170212825117,1.282716302804923,-0.1056936935429294,-1.0550115280399257,-0.19745622805505958,0.2806481964253149,1.6258606848623576,-0.5477458337576901,-2.625469727170664,-3.1464103103194527,-0.5888829603048484,0.8369902653633521,4.8488804965940435,-1.6335680634374516,-7.830061377956887
0.296,0.9073840926010696,-1.6332532250150795,1.8521982197314764,0.24940393591167337,1.280512250925385,-0.11625821294263577,-1.067549703659007,-0.19980287621826354,0.28398353095054896,1.6451830583693212,-0.5542554625870832,-2.6566718511730203,-3.1226774992159645,-0.5844411212936607,0.8306769972502015,4.812306256885612,-1.6212463512556285,-7.771000623216284
0.3,0.9030889123664397,-1.634057112048923,1.8533407992712565,0.25602316659520574,1.2782822591042264,-0.12694706835231356,-1.0799929480336534,-0.20213175702540886,0.2872936124033165,1.6643591349174425,-0.5607158045677352,-2.6876377321563942,-3.0989446881037885,-0.5799992822824729,0.8243637291335815,4.775732017175016,-1.6089246390564582,-7.711939868472184
0.304,0.8987441490168003,-1.6348702790712828,1.854496568630703,0.2627188089910129,1.2760265244888431,-0.13775931479988693,-1.0923412611638372,-0.20444287047652332,0.2905784407836176,1.6833889145067213,-0.5671268596995349,-2.7183673701207978,-3.0752118769898638,-0.5755574432747546,0.8180504610204309,4.7391577774639755,-1.5966029268572879,-7.652879113729638
0.308,0.894350182277129,-1.635692655012735,1.8556654267975254,0.2694902779112595,1.2737452442266302,-0.14869400731327995,-1.1045946430495723,-0.2067362165716069,0.29383801609147997,1.7022723971371543,-0.5734886279825935,-2.7488607650662313,-3.0514790658811575,-0.5711156042635668,0.8117371929176886,4.7025835377542125,-1.5842812146754648,-7.59381835898798
0.312,0.8899073918724038,-1.6365241688038557,1.8568472727594347,0.27633698816811014,1.2714386154649824,-0.15975020092041678,-1.1167530936908865,-0.20901179531063185,0.2970723383269591,1.721009582808755,-0.5798011094169386,-2.7791179169927016,-3.0277462547759204,-0.5666737652454401,0.8054239248184158,4.666009298044477,-1.5719595024901722,-7.534757604246267
