time,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,acc_joint_1,acc_joint_2,acc_joint_3,acc_joint_4,acc_joint_5,acc_joint_6
0.0,-0.9813254540720228,-0.7618697539019255,0.6474476048099194,1.068605702768445,0.2343845652006802,-2.62761817207418,5.202656361280589e-07,0.0030230654201324203,-0.018489581583874815,-0.055365635105553146,0.007723621937433256,0.05696368384267014,-1.1354261281182332e-05,-0.06597528377783046,0.4035160416360206,1.2082978632574348,-0.16856008001799733,-1.2431736281792727
0.004,-0.9813254519909602,-0.7618576616402449,0.6473736464835839,1.0683842402280228,0.23441545968842994,-2.627390317338809,4.7484859100332955e-07,0.0027591642850210985,-0.016875517417330732,-0.05053244365252341,0.007049381617361267,0.05199098932995305,-1.3676349983060554e-05,-0.07946803669452163,0.48604001025472077,1.4554095630718578,-0.203032679167367,-1.497417848710103
0.008,-0.981325450273234,-0.7618476805876453,0.6473126006705807,1.0682014432192248,0.2344409602536191,-2.62720224415954,4.1085483626357444e-07,0.0023873211265762473,-0.014601261501837048,-0.043722358600978284,0.00609936050409432,0.04498434105298932,-9.288346133895509e-06,-0.05397101167196883,0.3300958744765353,0.9884467992542223,-0.13789039659877975,-1.0169768821441383
0.012,-0.9813254487041215,-0.7618385630712323,0.6472568363915692,1.068034461359215,0.2344642545724627,-2.627030442610385,4.005418219321655e-07,0.002327396191645348,-0.01423475042151845,-0.04262486925848963,0.005946258444571029,0.043855174272799946,4.131838968191026e-06,0.02400854421172327,-0.1468403343189706,-0.43970212801336395,0.06133936683670044,0.4523934920494521
0.016,-0.9813254470688995,-0.7618290614181121,0.6471987226672086,1.067860444265157,0.23448853032117567,-2.626851402765358,4.4390954800910265e-07,0.0025793894802700335,-0.015775984176388813,-0.047239975625085195,0.0065900754387879235,0.048603488989384935,1.755202060083061e-05,0.10198810010061954,-0.6237765431127418,-1.867851055287889,0.2605691302721806,1.9217638662499814
0.02,-0.9813254451528451,-0.7618179279553902,0.6471306285181581,1.0676565415542143,0.234516975175973,-2.62664161469847,5.409579867388103e-07,0.003143300992450304,-0.019224962766420384,-0.05756767770079274,0.008030811486748474,0.0592292852027998,3.0972200498746716e-05,0.1799676559825769,-1.1007127519030435,-3.295999982562414,0.45979889370939553,3.3911342404713274
0.024,-0.9813254427412356,-0.7618039150101725,0.6470449229650772,1.0673999028435506,0.23455277681306966,-2.6263775684837354,6.916871519990764e-07,0.004019130728130649,-0.02458168619161316,-0.07360797548558451,0.010268466588463088,0.07573256291315555,4.439237866193935e-05,0.257947211866269,-1.5776489606933453,-4.724148909826531,0.6590286571466104,4.860504614685734
0.028,-0.9813254396193479,-0.7617857749095651,0.6469339750286252,1.0670676777503296,0.2345991229086807,-2.626035754195165,8.960970160343251e-07,0.005206878687380456,-0.031846154451967146,-0.09536086897940499,0.013303040743921357,0.09811332212028567,5.383763400368391e-05,0.3128300075164181,-1.9133214608328675,-5.729294487250014,0.7992485682398881,5.894662261009264
0.032,-0.9813254355724594,-0.7617622599806735,0.6467901537294615,1.0666370158917153,0.23465920113902103,-2.625592661906773,1.1223882240285477e-06,0.0065217707882619935,-0.0398882578782761,-0.11944233138358462,0.016662455134382193,0.12288986100122967,5.085942951510436e-05,0.29552479185145086,-1.8074798225041488,-5.412359812429629,0.755035517986842,5.568579726576705
0.036000000000000004,-0.9813254306402421,-0.761733600743259,0.6466148689655989,1.066112139099261,0.23473242254975576,-2.625052635307155,1.30297245215516e-06,0.007571077022192063,-0.04630599303200034,-0.13865974747884202,0.019343324887816093,0.14266195993289932,4.034497042004759e-05,0.23442926867268954,-1.4338092255272021,-4.293431846012774,0.5989427255639369,4.417355527655542
