time,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,acc_joint_1,acc_joint_2,acc_joint_3,acc_joint_4,acc_joint_5,acc_joint_6
0.0,-0.9813254540720229,-0.7618697539019255,0.6474476048099195,1.068605702768445,0.2343845652006802,-2.6276181720741807,1.4413492621656587e-07,0.0007813824481894827,-0.004800295264645316,-0.014437954498736083,0.0019963094939068338,0.014853233393230525,1.4506684048454233e-05,0.08707111762845665,-0.5314910663280215,-1.5883495246213353,0.22245987338527506,1.6342667836649616
0.004,-0.9813254534954832,-0.7618666283721327,0.6474284036288609,1.06854795095045,0.23439255043865584,-2.6275587591406078,2.021616624103828e-07,0.0011296669187033093,-0.0069262595299574015,-0.020791352597221424,0.002886148987447934,0.02139030052789037,2.2011411790479052e-05,0.1318710244700011,-0.8050438054050396,-2.4061256273869014,0.33691994093991773,2.475677657404196
0.008,-0.9813254524547296,-0.7618607165665758,0.6473921947336798,1.0684393719476672,0.2344076543925798,-2.6274470496699576,3.202262205403983e-07,0.0018363506439494914,-0.011240645707885633,-0.033686959517831294,0.004691669021426176,0.034658654652464094,3.0018895355587993e-05,0.1791996273384222,-1.0942109562716433,-3.271104411034509,0.4578402702229076,3.3656434948042824
0.012,-0.9813254509336734,-0.7618519375669811,0.6473384784631978,1.0682784552743074,0.23443008379082725,-2.627281489903388,4.4231282525508675e-07,0.002563263937410687,-0.01567994718013055,-0.046960187885497495,0.006548871149231195,0.04831544848632463,3.102440179758581e-05,0.1842570193817672,-1.1254397798317328,-3.365509772777775,0.47076079368393864,3.462753422042719
0.016,-0.981325448916227,-0.7618402104550765,0.6472667551562388,1.0680636904445833,0.23446004536177364,-2.627060526082067,5.684214349210848e-07,0.003310406799003629,-0.020244163946539495,-0.060611037700053494,0.008457755370897685,0.06236068202880585,3.202990130068972e-05,0.18931441142164274,-1.1566686033831486,-3.459915134514102,0.48368131714843915,3.5598633492603393
0.02,-0.9813254463863019,-0.7618254543125891,0.6471765251516255,1.067793566972707,0.23449774583379443,-2.6267826044471576,6.985520356606045e-07,0.004077779228783829,-0.024933296007195738,-0.07463950896161031,0.010418321686418708,0.07679435528040734,3.3035400803793635e-05,0.19437180346672245,-1.1878974269432379,-3.5543204962504293,0.4966018406120723,3.656973276519593
0.024,-0.9813254433278107,-0.7618075882212463,0.6470672887881812,1.0674665743728904,0.234543391935265,-2.6264461712398237,8.327046413514338e-07,0.004865381226737409,-0.0297473433620854,-0.08904560167005693,0.012430570095794263,0.09161646824096259,3.404091765413231e-05,0.19942919551700633,-1.2191262505120009,-3.6487258579902258,0.5095223640705012,3.754083203785785
0.028,-0.9813254397246648,-0.7617865312627752,0.6469385464047288,1.0670812021593465,0.23459719039456078,-2.62604967270123,9.70879376893663e-07,0.0056732127929198795,-0.034686306011291745,-0.10382931582553212,0.014494500598982718,0.10682702091069363,3.504643103502403e-05,0.20448658756902494,-1.2503550740790292,-3.7431312197439004,0.522442887529364,3.8511931310589165
0.032,-0.9813254355607757,-0.7617622025189029,0.6467897983400909,1.0666359398462861,0.23465934794005686,-2.625591555072538,1.113076089631626e-06,0.006501273927289608,-0.03975018395471763,-0.11899065142800813,0.016610113196029175,0.12242601328943392,3.605192359923404e-05,0.2095439796175741,-1.281583897635649,-3.837536581483697,0.5353634109955991,3.9483030582834755
0.036000000000000004,-0.9813254308200561,-0.7617345210713569,0.6466205449330911,1.0661292769479225,0.23473007130012902,-2.6250702645949144,1.2592947656875353e-06,0.007349564629860472,-0.04493897719237694,-0.1345296084774017,0.01877740788694751,0.13841344537696143,3.7057430041231854e-05,0.21460137166612325,-1.312812721199208,-3.9319419432234937,0.5482839344561965,4.045412985521912
0.04,-0.9813254254864175,-0.761703406001864,0.6464302865225519,1.065559702978467,0.23480956720315244,-2.6244842475095225,1.409535529961481e-06,0.008218084900618594,-0.0502526857243113,-0.15044618697379608,0.020996384671678747,0.15478931717360922,3.8062938217953146e-05,0.21965876370946824,-1.3440415447575627,-4.0263473049632905,0.5612044579150592,4.142522912795044
0.044,-0.9813254195437718,-0.7616687763921519,0.6462185234472966,1.064925707452132,0.23489804237750245,-2.6238319500575256,1.5637982714311605e-06,0.009106834739536218,-0.05569130955043744,-0.16674038691710802,0.023267043550267985,0.17155362867932178,3.906844119050401e-05,0.22471615575281323,-1.375270368317652,-4.120752666706556,0.574124981379126,4.239632840047358
0.048,-0.9813254129760314,-0.7616305513239477,0.6459847560461484,1.06422577988313,0.23499570355155458,-2.623111818480088,1.722083059485513e-06,0.0100158141466411,-0.06125484867085251,-0.18341220830744853,0.025589384522711756,0.18870637989398809,4.00739493672253e-05,0.2297735478013624,-1.4064991918846803,-4.215158028453292,0.5870455048410245,4.336742767278856
0.052000000000000005,-0.9813254057671074,-0.7615886498789788,0.6457284846579298,1.0634584097856725,0.23510275745368414,-2.6223222990183737,1.8843898663689629e-06,0.010945023121947117,-0.06694330308551488,-0.20046165114473435,0.02796340758899618,0.20624757081755263,4.1079454074499644e-05,0.234830939853381,-1.4377280154465044,-4.309563390189619,0.5999660283011882,4.43385269453811
0.056,-0.9813253979009124,-0.7615429911389722,0.6454492096214642,1.0626220866739722,0.23521941081226655,-2.6214618379135475,2.05071869208151e-06,0.011894461665468148,-0.07275667279442455,-0.21788871542896548,0.03038911274912126,0.22417720145029296,4.208496572066789e-05,0.23988833190193015,-1.4689568390100631,-4.403968751936355,0.6128865517622192,4.53096262181818
